,序號,答案
3618,20240717120009,3.17
3619,20240717121009,3.3
3620,20240717122009,3.42
3621,20240717123009,3.11
3622,20240717124009,3.64
3623,20240717125009,8.79
3624,20240717130009,2.46
3625,20240717131009,2.75
3626,20240717132009,3.32
3627,20240717133009,2.62
3628,20240717134009,2.86
3629,20240717135009,2.8
3630,20240717140009,7.0
3631,20240717141009,5.96
3632,20240717142009,8.04
3633,20240717143009,6.44
3634,20240717144009,5.05
3635,20240717145009,7.8
3636,20240717150009,6.19
3637,20240717151009,4.97
3638,20240717152009,6.8
3639,20240717153009,5.88
3640,20240717154009,1.9
3641,20240717155009,5.28
3642,20240717160009,3.43
3643,20240717161009,2.13
3644,20240717162009,2.57
3645,20240717163009,2.18
3646,20240717164009,1.53
3647,20240717165009,1.12
3648,20240316090010,104.98
3649,20240316091010,123.01
3650,20240316092010,217.54
3651,20240316093010,282.76
3652,20240316094010,190.23
3653,20240316095010,96.57
3654,20240316100010,819.48
3655,20240316101010,942.59
3656,20240316102010,1043.89
3657,20240316103010,1091.23
3658,20240316104010,1102.3
3659,20240316105010,1451.93
3660,20240316110010,399.99
3661,20240316111010,372.49
3662,20240316112010,467.67
3663,20240316113010,478.52
3664,20240316114010,388.1
3665,20240316115010,791.22
3666,20240316120010,243.45
3667,20240316121010,243.89
3668,20240316122010,279.22
3669,20240316123010,405.21
3670,20240316124010,422.24
3671,20240316125010,248.81
3672,20240316130010,461.84
3673,20240316131010,524.97
3674,20240316132010,376.76
3675,20240316133010,539.43
3676,20240316134010,442.85
3677,20240316135010,83.96
3678,20240316140010,118.85
3679,20240316141010,71.79
3680,20240316142010,41.37
3681,20240316143010,38.25
3682,20240316144010,21.39
3683,20240316145010,17.42
3684,20240316150010,100.57
3685,20240316151010,70.88
3686,20240316152010,47.34
3687,20240316153010,28.66
3688,20240316154010,25.71
3689,20240316155010,14.86
3690,20240316160010,9.89
3691,20240316161010,8.49
3692,20240316162010,6.85
3693,20240316163010,4.91
3694,20240316164010,2.89
3695,20240316165010,1.54
3696,20240324090010,144.97
3697,20240324091010,114.77
3698,20240324092010,309.27
3699,20240324093010,304.94
3700,20240324094010,290.41
3701,20240324095010,365.46
3702,20240324100010,599.89
3703,20240324101010,581.02
3704,20240324102010,463.78
3705,20240324103010,611.02
3706,20240324104010,1090.12
3707,20240324105010,1347.45
3708,20240324110010,1229.85
3709,20240324111010,628.8
3710,20240324112010,761.83
3711,20240324113010,624.55
3712,20240324114010,865.35
3713,20240324115010,1420.88
3714,20240324120010,1505.63
3715,20240324121010,1693.91
3716,20240324122010,1606.08
3717,20240324123010,1501.43
3718,20240324124010,1173.06
3719,20240324125010,1501.78
3720,20240324130010,463.49
3721,20240324131010,646.02
3722,20240324132010,693.41
3723,20240324133010,712.49
3724,20240324134010,551.86
3725,20240324135010,712.03
3726,20240324140010,879.52
3727,20240324141010,587.29
3728,20240324142010,724.97
3729,20240324143010,435.88
3730,20240324144010,84.12
3731,20240324145010,12.45
3732,20240324150010,53.97
3733,20240324151010,46.0
3734,20240324152010,30.3
3735,20240324153010,36.49
3736,20240324154010,35.01
3737,20240324155010,50.4
3738,20240324160010,29.3
3739,20240324161010,18.58
3740,20240324162010,8.18
3741,20240324163010,6.23
3742,20240324164010,4.63
3743,20240324165010,5.52
3744,20240412090010,251.4
3745,20240412091010,267.96
3746,20240412092010,390.62
3747,20240412093010,418.11
3748,20240412094010,582.05
3749,20240412095010,827.61
3750,20240412100010,847.54
3751,20240412101010,780.4
3752,20240412102010,1273.79
3753,20240412103010,1184.45
3754,20240412104010,1156.35
3755,20240412105010,991.36
3756,20240412110010,656.23
3757,20240412111010,327.03
3758,20240412112010,879.77
3759,20240412113010,799.81
3760,20240412114010,631.59
3761,20240412115010,501.2
3762,20240412120010,752.31
3763,20240412121010,717.3
3764,20240412122010,754.25
3765,20240412123010,655.46
3766,20240412124010,467.0
3767,20240412125010,327.82
3768,20240412130010,356.47
3769,20240412131010,298.37
3770,20240412132010,405.8
3771,20240412133010,502.18
3772,20240412134010,450.74
3773,20240412135010,306.09
3774,20240412140010,123.66
3775,20240412141010,62.39
3776,20240412142010,51.13
3777,20240412143010,41.98
3778,20240412144010,22.8
3779,20240412145010,18.67
3780,20240412150010,28.19
3781,20240412151010,18.53
3782,20240412152010,18.96
3783,20240412153010,10.9
3784,20240412154010,11.97
3785,20240412155010,10.55
3786,20240412160010,18.42
3787,20240412161010,16.2
3788,20240412162010,12.59
3789,20240412163010,10.25
3790,20240412164010,6.55
3791,20240412165010,4.22
3792,20240419090010,84.48
3793,20240419091010,93.67
3794,20240419092010,116.63
3795,20240419093010,153.58
3796,20240419094010,152.05
3797,20240419095010,152.43
3798,20240419100010,224.76
3799,20240419101010,256.79
3800,20240419102010,428.9
3801,20240419103010,469.41
3802,20240419104010,471.89
3803,20240419105010,472.27
3804,20240419110010,195.1
3805,20240419111010,161.47
3806,20240419112010,180.99
3807,20240419113010,178.06
3808,20240419114010,169.73
3809,20240419115010,134.21
3810,20240419120010,240.59
3811,20240419121010,240.91
3812,20240419122010,169.86
3813,20240419123010,68.93
3814,20240419124010,51.71
3815,20240419125010,58.57
3816,20240419130010,48.03
3817,20240419131010,36.86
3818,20240419132010,18.03
3819,20240419133010,8.25
3820,20240419134010,8.85
3821,20240419135010,10.79
3822,20240419140010,11.6
3823,20240419141010,8.89
3824,20240419142010,11.52
3825,20240419143010,10.68
3826,20240419144010,7.21
3827,20240419145010,4.44
3828,20240419150010,4.11
3829,20240419151010,6.08
3830,20240419152010,6.45
3831,20240419153010,6.28
3832,20240419154010,4.93
3833,20240419155010,6.22
3834,20240419160010,2.53
3835,20240419161010,1.44
3836,20240419162010,1.05
3837,20240419163010,1.36
3838,20240419164010,3.25
3839,20240419165010,1.8
3840,20240515090010,227.14
3841,20240515091010,388.91
3842,20240515092010,453.42
3843,20240515093010,510.9
3844,20240515094010,485.03
3845,20240515095010,563.11
3846,20240515100010,509.19
3847,20240515101010,525.69
3848,20240515102010,572.0
3849,20240515103010,398.69
3850,20240515104010,331.56
3851,20240515105010,385.75
3852,20240515110010,429.6
3853,20240515111010,325.82
3854,20240515112010,538.66
3855,20240515113010,1192.33
3856,20240515114010,1192.8
3857,20240515115010,1192.85
3858,20240515120010,755.96
3859,20240515121010,716.46
3860,20240515122010,636.85
3861,20240515123010,597.18
3862,20240515124010,475.81
3863,20240515125010,541.99
3864,20240515130010,457.53
3865,20240515131010,470.81
3866,20240515132010,391.92
3867,20240515133010,292.33
3868,20240515134010,156.37
3869,20240515135010,245.88
3870,20240515140010,184.18
3871,20240515141010,56.14
3872,20240515142010,55.5
3873,20240515143010,50.09
3874,20240515144010,41.76
3875,20240515145010,28.55
3876,20240515150010,63.92
3877,20240515151010,43.66
3878,20240515152010,33.74
3879,20240515153010,24.75
3880,20240515154010,10.47
3881,20240515155010,11.18
3882,20240515160010,9.88
3883,20240515161010,6.72
3884,20240515162010,4.38
3885,20240515163010,2.27
3886,20240515164010,2.96
3887,20240515165010,2.09
3888,20240526090010,69.39
3889,20240526091010,72.74
3890,20240526092010,119.8
3891,20240526093010,277.45
3892,20240526094010,245.21
3893,20240526095010,260.35
3894,20240526100010,311.31
3895,20240526101010,271.2
3896,20240526102010,239.97
3897,20240526103010,137.58
3898,20240526104010,111.07
3899,20240526105010,103.77
3900,20240526110010,110.98
3901,20240526111010,132.25
3902,20240526112010,124.05
3903,20240526113010,104.23
3904,20240526114010,111.89
3905,20240526115010,119.69
3906,20240526120010,81.26
3907,20240526121010,87.33
3908,20240526122010,74.7
3909,20240526123010,54.08
3910,20240526124010,47.97
3911,20240526125010,40.52
3912,20240526130010,28.84
3913,20240526131010,23.63
3914,20240526132010,18.29
3915,20240526133010,14.69
3916,20240526134010,14.69
3917,20240526135010,14.69
3918,20240526140010,33.2
3919,20240526141010,36.36
3920,20240526142010,31.97
3921,20240526143010,35.24
3922,20240526144010,33.06
3923,20240526145010,27.9
3924,20240526150010,8.1
3925,20240526151010,5.87
3926,20240526152010,4.7
3927,20240526153010,4.34
3928,20240526154010,3.71
3929,20240526155010,4.0
3930,20240526160010,12.33
3931,20240526161010,9.22
3932,20240526162010,5.52
3933,20240526163010,5.54
3934,20240526164010,6.03
3935,20240526165010,5.22
3936,20240617090010,23.91
3937,20240617091010,32.6
3938,20240617092010,53.16
3939,20240617093010,49.36
3940,20240617094010,64.1
3941,20240617095010,66.21
3942,20240617100010,134.25
3943,20240617101010,144.87
3944,20240617102010,166.94
3945,20240617103010,218.26
3946,20240617104010,180.23
3947,20240617105010,134.74
3948,20240617110010,135.77
3949,20240617111010,77.96
3950,20240617112010,49.58
3951,20240617113010,42.75
3952,20240617114010,51.57
3953,20240617115010,104.21
3954,20240617120010,74.95
3955,20240617121010,66.64
3956,20240617122010,141.05
3957,20240617123010,185.63
3958,20240617124010,136.53
3959,20240617125010,136.53
3960,20240617130010,78.17
3961,20240617131010,100.71
3962,20240617132010,125.65
3963,20240617133010,116.87
3964,20240617134010,99.99
3965,20240617135010,62.37
3966,20240617140010,99.57
3967,20240617141010,91.7
3968,20240617142010,53.7
3969,20240617143010,56.88
3970,20240617144010,53.59
3971,20240617145010,38.78
3972,20240617150010,34.41
3973,20240617151010,34.5
3974,20240617152010,24.41
3975,20240617153010,15.2
3976,20240617154010,15.21
3977,20240617155010,14.35
3978,20240617160010,11.99
3979,20240617161010,8.67
3980,20240617162010,8.64
3981,20240617163010,8.93
3982,20240617164010,6.12
3983,20240617165010,4.16
3984,20240630090010,345.9
3985,20240630091010,269.38
3986,20240630092010,346.65
3987,20240630093010,409.08
3988,20240630094010,440.52
3989,20240630095010,822.37
3990,20240630100010,973.37
3991,20240630101010,856.05
3992,20240630102010,888.22
3993,20240630103010,1199.22
3994,20240630104010,983.93
3995,20240630105010,699.56
3996,20240630110010,1006.56
3997,20240630111010,624.24
3998,20240630112010,1061.28
3999,20240630113010,827.48
4000,20240630114010,1062.16
4001,20240630115010,1156.24
4002,20240630120010,939.93
4003,20240630121010,981.84
4004,20240630122010,715.0
4005,20240630123010,591.28
4006,20240630124010,270.23
4007,20240630125010,347.37
4008,20240630130010,83.0
4009,20240630131010,69.37
4010,20240630132010,53.17
4011,20240630133010,53.17
4012,20240630134010,23.25
4013,20240630135010,36.28
4014,20240630140010,31.35
4015,20240630141010,21.57
4016,20240630142010,22.99
4017,20240630143010,17.17
4018,20240630144010,24.48
4019,20240630145010,27.09
4020,20240630150010,35.0
4021,20240630151010,55.63
4022,20240630152010,76.5
4023,20240630153010,23.22
4024,20240630154010,20.72
4025,20240630155010,26.82
4026,20240630160010,30.32
4027,20240630161010,22.32
4028,20240630162010,14.51
4029,20240630163010,8.7
4030,20240630164010,7.83
4031,20240630165010,5.95
4032,20240714090010,511.34
4033,20240714091010,500.48
4034,20240714092010,659.52
4035,20240714093010,708.46
4036,20240714094010,743.78
4037,20240714095010,792.66
4038,20240714100010,857.71
4039,20240714101010,895.23
4040,20240714102010,905.96
4041,20240714103010,937.2
4042,20240714104010,1066.72
4043,20240714105010,1274.92
4044,20240714110010,969.53
4045,20240714111010,1170.41
4046,20240714112010,1253.67
4047,20240714113010,1178.61
4048,20240714114010,1268.33
4049,20240714115010,1223.01
4050,20240714120010,1625.0
4051,20240714121010,1625.23
4052,20240714122010,1314.97
4053,20240714123010,1131.61
4054,20240714124010,645.23
4055,20240714125010,77.55
4056,20240714130010,32.83
4057,20240714131010,38.94
4058,20240714132010,51.96
4059,20240714133010,52.1
4060,20240714134010,41.45
4061,20240714135010,23.4
4062,20240714140010,24.84
4063,20240714141010,13.07
4064,20240714142010,17.6
4065,20240714143010,20.41
4066,20240714144010,15.52
4067,20240714145010,25.17
4068,20240714150010,25.0
4069,20240714151010,15.35
4070,20240714152010,8.64
4071,20240714153010,10.45
4072,20240714154010,20.36
4073,20240714155010,29.52
4074,20240714160010,17.86
4075,20240714161010,12.31
4076,20240714162010,9.69
4077,20240714163010,7.67
4078,20240714164010,4.89
4079,20240714165010,6.92
4080,20240718090010,508.37
4081,20240718091010,509.39
4082,20240718092010,532.32
4083,20240718093010,532.38
4084,20240718094010,602.32
4085,20240718095010,615.94
4086,20240718100010,729.98
4087,20240718101010,836.48
4088,20240718102010,722.51
4089,20240718103010,797.44
4090,20240718104010,1006.6
4091,20240718105010,756.94
4092,20240718110010,1379.97
4093,20240718111010,1552.08
4094,20240718112010,1580.37
4095,20240718113010,1671.16
4096,20240718114010,1741.68
4097,20240718115010,1484.84
4098,20240718120010,1699.75
4099,20240718121010,1718.73
4100,20240718122010,1573.94
4101,20240718123010,1339.84
4102,20240718124010,1075.99
4103,20240718125010,239.86
4104,20240718130010,25.55
4105,20240718131010,17.13
4106,20240718132010,15.51
4107,20240718133010,13.0
4108,20240718134010,13.69
4109,20240718135010,8.48
4110,20240718140010,12.1
4111,20240718141010,10.37
4112,20240718142010,11.21
4113,20240718143010,17.28
4114,20240718144010,7.08
4115,20240718145010,7.09
4116,20240718150010,8.25
4117,20240718151010,7.41
4118,20240718152010,15.74
4119,20240718153010,11.98
4120,20240718154010,11.24
4121,20240718155010,5.62
4122,20240718160010,9.37
4123,20240718161010,10.79
4124,20240718162010,6.07
4125,20240718163010,3.79
4126,20240718164010,2.68
4127,20240718165010,1.37
4128,20240720090010,281.64
4129,20240720091010,281.87
4130,20240720092010,393.75
4131,20240720093010,500.26
4132,20240720094010,442.98
4133,20240720095010,643.36
4134,20240720100010,1001.1
4135,20240720101010,1047.84
4136,20240720102010,934.7
4137,20240720103010,996.58
4138,20240720104010,1004.31
4139,20240720105010,958.49
4140,20240720110010,922.7
4141,20240720111010,1262.81
4142,20240720112010,1302.01
4143,20240720113010,1340.09
4144,20240720114010,1175.8
4145,20240720115010,1222.54
4146,20240720120010,1790.55
4147,20240720121010,1784.0
4148,20240720122010,1620.14
4149,20240720123010,1022.9
4150,20240720124010,451.06
4151,20240720125010,79.64
4152,20240720130010,22.26
4153,20240720131010,8.92
4154,20240720132010,1.73
4155,20240720133010,25.33
4156,20240720134010,32.53
4157,20240720135010,46.62
4158,20240720140010,7.61
4159,20240720141010,7.52
4160,20240720142010,4.32
4161,20240720143010,12.44
4162,20240720144010,8.7
4163,20240720145010,8.71
4164,20240720150010,22.28
4165,20240720151010,15.9
4166,20240720152010,11.67
4167,20240720153010,12.11
4168,20240720154010,18.8
4169,20240720155010,15.67
4170,20240720160010,12.34
4171,20240720161010,8.92
4172,20240720162010,7.48
4173,20240720163010,9.6
4174,20240720164010,9.62
4175,20240720165010,7.1
4176,20240322090011,26.38
4177,20240322091011,29.52
4178,20240322092011,29.57
4179,20240322093011,30.11
4180,20240322094011,34.9
4181,20240322095011,41.04
4182,20240322100011,298.03
4183,20240322101011,428.96
4184,20240322102011,393.87
4185,20240322103011,341.47
4186,20240322104011,157.08
4187,20240322105011,177.85
4188,20240322110011,123.93
4189,20240322111011,123.73
4190,20240322112011,102.03
4191,20240322113011,77.95
4192,20240322114011,45.03
4193,20240322115011,23.64
4194,20240322120011,52.46
4195,20240322121011,39.64
4196,20240322122011,34.48
4197,20240322123011,47.07
4198,20240322124011,28.77
4199,20240322125011,19.74
4200,20240322130011,44.96
4201,20240322131011,14.76
4202,20240322132011,14.65
4203,20240322133011,13.15
4204,20240322134011,9.1
4205,20240322135011,6.31
4206,20240322140011,14.23
4207,20240322141011,7.89
4208,20240322142011,4.18
4209,20240322143011,3.58
4210,20240322144011,2.04
4211,20240322145011,3.0
4212,20240322150011,6.83
4213,20240322151011,8.15
4214,20240322152011,9.27
4215,20240322153011,8.3
4216,20240322154011,7.46
4217,20240322155011,4.34
4218,20240322160011,0.81
4219,20240322161011,0.26
4220,20240322162011,0.15
4221,20240322163011,0.13
4222,20240322164011,0.11
4223,20240322165011,0.14
4224,20240327090011,17.85
4225,20240327091011,14.4
4226,20240327092011,41.18
4227,20240327093011,50.35
4228,20240327094011,66.23
4229,20240327095011,78.24
4230,20240327100011,125.35
4231,20240327101011,242.5
4232,20240327102011,350.43
4233,20240327103011,326.54
4234,20240327104011,339.02
4235,20240327105011,169.17
4236,20240327110011,30.05
4237,20240327111011,28.64
4238,20240327112011,23.55
4239,20240327113011,20.2
4240,20240327114011,14.65
4241,20240327115011,9.6
4242,20240327120011,19.8
4243,20240327121011,17.71
4244,20240327122011,15.6
4245,20240327123011,10.21
4246,20240327124011,7.53
4247,20240327125011,4.71
4248,20240327130011,5.34
4249,20240327131011,3.09
4250,20240327132011,1.97
4251,20240327133011,1.59
4252,20240327134011,1.29
4253,20240327135011,0.76
4254,20240327140011,1.06
4255,20240327141011,1.18
4256,20240327142011,0.92
4257,20240327143011,1.26
4258,20240327144011,1.74
4259,20240327145011,2.97
4260,20240327150011,1.64
4261,20240327151011,1.45
4262,20240327152011,1.45
4263,20240327153011,1.65
4264,20240327154011,1.58
4265,20240327155011,1.54
4266,20240327160011,0.5
4267,20240327161011,0.45
4268,20240327162011,0.52
4269,20240327163011,0.42
4270,20240327164011,0.29
4271,20240327165011,0.19
4272,20240413090011,235.74
4273,20240413091011,356.76
4274,20240413092011,245.72
